timestamp,source_ip,source_port,destination_ip,destination_port,l4_proto,l2_proto,l7_proto
1716824094.975108,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975156,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824094.975183,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975183,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975183,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975183,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.97522,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824094.975243,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975243,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975243,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975243,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975281,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824094.975303,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975303,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975303,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975303,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975345,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975345,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975345,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975345,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975402,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824094.975424,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975424,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975424,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975424,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824094.975484,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024214,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024414,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.024465,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024465,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.024498,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025448,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.025543,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.026236,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.026236,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.026236,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.026303,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027168,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.027251,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.02918,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.02918,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.02918,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.02918,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.029282,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.030172,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.030172,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.030172,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.030172,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.030172,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.030246,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.031135,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.031135,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.031135,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.031135,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.031192,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.032169,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.032169,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.032169,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.032169,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.032169,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.032237,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.033229,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033229,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033229,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033229,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033229,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033331,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.033362,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033362,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.033406,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.034255,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.034255,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.034336,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.035044,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.035095,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.228511,192.168.1.254,5355,224.0.0.252,5355,UDP,2048,nil
1716824095.33168,192.168.1.84,5353,224.0.0.251,5353,UDP,2048,DNS
1716824095.333014,192.168.1.84,5353,224.0.0.251,5353,UDP,2048,DNS
1716824095.361304,192.168.1.66,59827,142.251.33.78,443,UDP,2048,nil
1716824095.36135,192.168.1.66,59827,142.251.33.78,443,UDP,2048,nil
1716824095.365839,192.168.1.66,59827,142.251.33.78,443,UDP,2048,nil
1716824095.367431,142.251.33.78,443,192.168.1.66,59827,UDP,2048,nil
1716824095.367607,192.168.1.66,59827,142.251.33.78,443,UDP,2048,nil
1716824095.368457,142.251.33.78,443,192.168.1.66,59827,UDP,2048,nil
1716824095.368457,142.251.33.78,443,192.168.1.66,59827,UDP,2048,nil
1716824095.368643,192.168.1.66,59827,142.251.33.78,443,UDP,2048,nil
1716824095.374423,142.251.33.78,443,192.168.1.66,59827,UDP,2048,nil
1716824095.384557,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.384557,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.384557,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.384557,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.384557,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.384698,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385538,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.385591,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.388535,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.388535,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.388535,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.388535,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.388535,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.38859,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.391537,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.391537,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.391537,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.391537,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.391537,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.39162,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.394509,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.394509,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.394622,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.418596,192.168.1.66,60065,185.199.108.153,443,TCP,2048,nil
1716824095.418687,192.168.1.66,60066,216.239.38.180,443,TCP,2048,nil
1716824095.424487,216.239.38.180,443,192.168.1.66,60066,TCP,2048,nil
1716824095.43338,185.199.108.153,443,192.168.1.66,60065,TCP,2048,nil
1716824095.43338,185.199.108.153,443,192.168.1.66,60065,TCP,2048,nil
1716824095.454552,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824095.454619,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824095.46753,185.199.108.153,443,192.168.1.66,60065,TCP,2048,nil
1716824095.467575,192.168.1.66,60065,185.199.108.153,443,TCP,2048,nil
1716824095.478943,192.168.1.66,60066,216.239.38.180,443,TCP,2048,nil
1716824095.532591,3.232.83.2,443,192.168.1.66,59634,TCP,2048,nil
1716824095.534577,3.232.83.2,443,192.168.1.66,59634,TCP,2048,nil
1716824095.534577,3.232.83.2,443,192.168.1.66,59634,TCP,2048,nil
1716824095.534666,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824095.563149,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.565149,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.565149,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.565149,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.569642,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.570627,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.570627,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.570627,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.615089,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.615089,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.615089,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.61548,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.620987,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.620987,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.620987,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.620987,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.677898,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.677898,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.677898,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.677898,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678085,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678154,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678233,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.678762,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678762,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.678859,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.682863,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682863,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682863,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682863,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682931,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.682979,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.683054,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.685736,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.685736,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.685736,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.685799,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.709677,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.7148,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996212,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996212,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996212,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996212,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996357,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.99644,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.996506,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.998171,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998171,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998171,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998171,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998278,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998278,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998278,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998278,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998352,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.998389,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998389,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998389,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998389,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998389,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.998447,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824095.999541,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.999541,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.999541,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824095.999591,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.001388,192.168.1.66,59947,35.186.224.39,443,TCP,2048,nil
1716824096.007066,35.186.224.39,443,192.168.1.66,59947,TCP,2048,nil
1716824096.053171,35.186.224.39,443,192.168.1.66,59947,TCP,2048,nil
1716824096.09331,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.09331,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.09331,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.09331,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.09331,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.093445,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.094693,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.094693,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.094693,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.094693,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.094693,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.094739,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.0972,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.0972,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.0972,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.097271,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.098261,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.098261,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.098261,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.098313,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.099761,192.168.1.66,59947,35.186.224.39,443,TCP,2048,nil
1716824096.100382,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.100382,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.100382,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.100382,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.100444,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.101401,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.101401,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.101401,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.101401,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.101479,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.150201,192.168.1.254,5355,224.0.0.252,5355,UDP,2048,nil
1716824096.175964,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.181328,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.245396,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.245396,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.245396,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.245526,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.246351,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.246351,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.246351,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24639,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.24844,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.248567,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.251422,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.251422,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.251422,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.251422,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.251422,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.251495,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.254456,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254456,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254456,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254456,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254539,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.254572,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254572,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254572,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254572,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.254615,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.259421,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.259421,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.259421,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.259421,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.259543,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.261415,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.261415,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.261415,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.261583,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262469,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.262692,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265471,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.265588,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.269428,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.269428,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.269428,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.269428,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.269537,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.273652,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.27382,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276526,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.276806,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.279466,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.279466,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.279466,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.279466,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.279663,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.284477,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.284477,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.284477,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.284477,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.284477,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.284586,192.168.1.66,60100,142.251.215.229,443,TCP,2048,nil
1716824096.28638,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
1716824096.28638,142.251.215.229,443,192.168.1.66,60100,TCP,2048,nil
